replica,gen,avg_fit,max_fit,normal_fit,zombie_fit,normal_n,zombie_n,normal_alive,zombie_alive,avg_gap,avg_viability
1,1,0.634440,2.658098,0.605963,0.669244,66,54,66,54,0.491370,0.274119
1,2,0.668975,3.412924,0.614120,0.731667,64,56,64,56,0.481477,0.293761
1,3,0.693535,3.493199,0.716087,0.669427,62,58,62,58,0.468070,0.287349
1,4,0.765151,3.475610,0.695252,0.828393,57,63,57,63,0.432458,0.247641
1,5,0.772670,3.360019,0.880709,0.698107,49,71,49,71,0.376181,0.234092
1,6,0.906501,3.577517,1.046386,0.819546,46,74,46,74,0.354954,0.154428
1,7,1.056564,3.566166,1.359413,0.782558,57,63,57,63,0.440979,0.167005
1,8,1.041320,3.612978,1.243312,0.738332,72,48,72,48,0.557340,0.204335
1,9,1.412670,3.776881,1.660408,0.917195,80,40,80,40,0.618294,0.117118
1,10,1.601837,3.662588,1.760693,0.894205,98,22,98,22,0.765949,0.097242
1,11,1.781433,3.677207,1.844849,0.893607,112,8,112,8,0.883939,0.065599
1,12,1.752827,3.646398,1.763027,0.539052,119,1,119,1,0.946933,0.050769
1,13,1.801796,3.687743,1.801796,0.000000,120,0,120,0,0.954311,0.069609
1,14,1.657267,3.598026,1.657267,0.000000,120,0,120,0,0.957092,0.104523
1,15,1.800773,3.568839,1.800773,0.000000,120,0,120,0,0.967359,0.061422
1,16,1.876545,3.694995,1.876545,0.000000,120,0,120,0,0.966155,0.057178
1,17,1.933571,3.617678,1.933571,0.000000,120,0,120,0,0.977414,0.041447
1,18,2.074072,3.472548,2.074072,0.000000,120,0,120,0,0.983433,0.032627
1,19,1.865617,3.602547,1.865617,0.000000,120,0,120,0,0.975242,0.019312
1,20,1.951754,3.640741,1.951754,0.000000,120,0,120,0,0.982807,0.038693
1,21,2.005760,3.661865,2.005760,0.000000,120,0,120,0,0.985628,0.022137
1,22,1.673321,3.576981,1.673321,0.000000,120,0,120,0,0.986342,0.038681
1,23,1.929418,3.654870,1.929418,0.000000,120,0,120,0,0.985860,0.017194
1,24,1.603667,3.735061,1.603667,0.000000,120,0,120,0,0.989671,0.017736
1,25,1.688575,3.650977,1.688575,0.000000,120,0,120,0,0.990559,0.020421
1,26,1.537513,3.566845,1.537513,0.000000,120,0,120,0,0.992082,0.007943
1,27,1.801419,3.634908,1.801419,0.000000,120,0,120,0,0.995669,0.005737
1,28,0.969081,3.452788,0.969081,0.000000,120,0,120,0,0.994211,0.016502
1,29,1.418883,3.500100,1.418883,0.000000,120,0,120,0,0.997682,0.003621
1,30,1.538816,3.530528,1.538816,0.000000,120,0,120,0,0.997074,0.004272
1,31,1.451785,3.621670,1.451785,0.000000,120,0,120,0,0.993702,0.004116
1,32,1.374072,3.629859,1.374072,0.000000,120,0,120,0,0.995740,0.002451
1,33,1.502588,3.597822,1.502588,0.000000,120,0,120,0,0.995813,0.002529
1,34,1.208553,3.655370,1.208553,0.000000,120,0,120,0,0.994949,0.001734
1,35,1.042656,3.600059,1.042656,0.000000,120,0,120,0,0.998026,0.001359
1,36,1.342249,3.719295,1.342249,0.000000,120,0,120,0,0.997737,0.001002
1,37,1.355395,3.567402,1.355395,0.000000,120,0,120,0,0.997576,0.000650
1,38,1.554629,3.580665,1.554629,0.000000,120,0,120,0,0.996714,0.000637
1,39,1.843324,3.555164,1.843324,0.000000,120,0,120,0,0.998945,0.000487
1,40,2.035314,3.699394,2.035314,0.000000,120,0,120,0,0.998609,0.000330
1,41,2.147348,4.563571,2.147348,0.000000,120,0,120,0,0.999229,0.000536
1,42,1.633211,3.556565,1.633211,0.000000,120,0,120,0,0.999327,0.000458
1,43,1.960699,3.635203,1.960699,0.000000,120,0,120,0,0.998918,0.000246
1,44,1.630266,3.485425,1.630266,0.000000,120,0,120,0,0.999517,0.000157
1,45,1.652476,3.610596,1.652476,0.000000,120,0,120,0,0.999456,0.000203
1,46,1.857714,3.818208,1.857714,0.000000,120,0,120,0,0.999744,0.000356
1,47,1.586991,3.579757,1.586991,0.000000,120,0,120,0,0.999655,0.000267
1,48,1.840522,3.782170,1.840522,0.000000,120,0,120,0,0.999780,0.000045
1,49,1.774275,3.492054,1.774275,0.000000,120,0,120,0,0.999493,0.000049
1,50,1.747323,3.536777,1.747323,0.000000,120,0,120,0,0.999439,0.000059
1,51,1.609487,3.462548,1.609487,0.000000,120,0,120,0,0.999792,0.000059
1,52,1.693479,3.687975,1.693479,0.000000,120,0,120,0,0.999215,0.000024
1,53,1.741970,3.722847,1.741970,0.000000,120,0,120,0,0.999452,0.000025
1,54,1.332306,3.167248,1.332306,0.000000,120,0,120,0,0.999572,0.000030
1,55,1.450035,3.592798,1.450035,0.000000,120,0,120,0,0.999795,0.000036
1,56,1.158468,3.137118,1.158468,0.000000,120,0,120,0,0.999367,0.000015
1,57,1.740538,5.451139,1.740538,0.000000,120,0,120,0,1.000000,0.000017
1,58,1.409665,3.427145,1.409665,0.000000,120,0,120,0,0.999913,0.000020
1,59,1.505105,3.484047,1.505105,0.000000,120,0,120,0,0.999826,0.000010
1,60,1.367096,3.428034,1.367096,0.000000,120,0,120,0,0.999944,0.000015
1,61,1.597250,3.451541,1.597250,0.000000,120,0,120,0,0.999961,0.000007
1,62,1.601537,3.463734,1.601537,0.000000,120,0,120,0,0.999982,0.000006
1,63,1.101665,3.456080,1.101665,0.000000,120,0,120,0,0.999903,0.000003
1,64,1.343165,3.407265,1.343165,0.000000,120,0,120,0,0.999536,0.000003
1,65,1.185028,3.401115,1.185028,0.000000,120,0,120,0,1.000000,0.000003
1,66,1.248181,3.560041,1.248181,0.000000,120,0,120,0,1.000000,0.000002
1,67,1.364575,3.342269,1.364575,0.000000,120,0,120,0,1.000000,0.000003
1,68,1.245269,3.191839,1.245269,0.000000,120,0,120,0,0.999222,0.000002
1,69,1.399803,3.377038,1.399803,0.000000,120,0,120,0,1.000000,0.000001
2,0,0.552674,1.745636,0.551698,0.553994,69,51,69,51,0.512133,0.294240
2,1,0.651371,3.680245,0.670490,0.617135,77,43,77,43,0.575747,0.316260
2,2,0.669436,2.186548,0.679208,0.628226,97,23,97,23,0.727943,0.298816
2,3,0.687085,2.892308,0.681860,0.716691,102,18,102,18,0.765869,0.295494
2,4,0.760668,3.616240,0.768553,0.695773,107,13,107,13,0.810699,0.245837
2,5,0.779778,3.151065,0.787508,0.601993,115,5,115,5,0.875980,0.227369
2,6,0.855389,3.606078,0.866847,0.591861,115,5,115,5,0.879514,0.187183
2,7,0.964097,3.377083,0.970612,0.579717,118,2,118,2,0.912641,0.157422
2,8,0.976183,3.529402,0.976183,0.000000,120,0,120,0,0.914893,0.139374
2,9,0.922426,3.301526,0.922426,0.000000,120,0,120,0,0.925648,0.133029
2,10,0.962469,3.257976,0.962469,0.000000,120,0,120,0,0.946652,0.137014
2,11,1.072214,3.285004,1.072214,0.000000,120,0,120,0,0.935862,0.097313
2,12,1.339114,3.423433,1.339114,0.000000,120,0,120,0,0.936648,0.067660
2,13,1.415615,3.466858,1.415615,0.000000,120,0,120,0,0.941853,0.072230
2,14,1.056673,2.861587,1.056673,0.000000,120,0,120,0,0.939328,0.103586
2,15,1.223275,3.521258,1.223275,0.000000,120,0,120,0,0.944962,0.074547
2,16,1.490054,3.518817,1.490054,0.000000,120,0,120,0,0.950635,0.063858
2,17,1.508491,3.580393,1.508491,0.000000,120,0,120,0,0.961490,0.042468
2,18,1.593706,3.539441,1.593706,0.000000,120,0,120,0,0.960384,0.060750
2,19,1.671599,3.709279,1.671599,0.000000,120,0,120,0,0.968568,0.061705
2,20,1.761718,3.653105,1.761718,0.000000,120,0,120,0,0.973688,0.020317
2,21,1.497918,3.653530,1.497918,0.000000,120,0,120,0,0.978096,0.041794
2,22,1.742850,3.710101,1.742850,0.000000,120,0,120,0,0.983489,0.024556
2,23,1.584013,3.647519,1.584013,0.000000,120,0,120,0,0.985928,0.021000
2,24,1.595446,3.450047,1.595446,0.000000,120,0,120,0,0.990147,0.010944
2,25,1.790283,3.677619,1.790283,0.000000,120,0,120,0,0.989077,0.008282
2,26,1.893118,3.795713,1.893118,0.000000,120,0,120,0,0.987687,0.004072
2,27,0.976687,3.376392,0.976687,0.000000,120,0,120,0,0.991521,0.011721
2,28,1.160236,3.460195,1.160236,0.000000,120,0,120,0,0.988921,0.007922
2,29,1.188922,3.461061,1.188922,0.000000,120,0,120,0,0.994032,0.006445
2,30,1.644005,3.528587,1.644005,0.000000,120,0,120,0,0.996243,0.002758
2,31,1.647595,3.746979,1.647595,0.000000,120,0,120,0,0.997733,0.003269
2,32,1.645367,5.640129,1.645367,0.000000,120,0,120,0,0.996380,0.002514
2,33,1.694412,3.801043,1.694412,0.000000,120,0,120,0,0.996473,0.001384
2,34,1.752303,5.677556,1.752303,0.000000,120,0,120,0,0.995357,0.001546
2,35,1.729172,3.479671,1.729172,0.000000,120,0,120,0,0.996975,0.000681
2,36,1.216521,3.554222,1.216521,0.000000,120,0,120,0,0.998217,0.000576
2,37,1.750563,3.623389,1.750563,0.000000,120,0,120,0,0.998148,0.000379
2,38,1.390300,3.524312,1.390300,0.000000,120,0,120,0,0.999259,0.000222
2,39,1.634840,3.705179,1.634840,0.000000,120,0,120,0,0.999258,0.000371
2,40,1.440701,3.664149,1.440701,0.000000,120,0,120,0,0.998210,0.000166
2,41,1.293723,3.540939,1.293723,0.000000,120,0,120,0,0.999494,0.000133
2,42,1.281290,3.522645,1.281290,0.000000,120,0,120,0,0.999807,0.000139
2,43,1.515907,3.526400,1.515907,0.000000,120,0,120,0,0.999236,0.000083
2,44,1.428246,3.384459,1.428246,0.000000,120,0,120,0,1.000000,0.000023
2,45,1.456036,3.513345,1.456036,0.000000,120,0,120,0,0.999802,0.000035
2,46,1.203483,3.436043,1.203483,0.000000,120,0,120,0,0.999959,0.000024
2,47,1.576378,3.705257,1.576378,0.000000,120,0,120,0,0.999186,0.000032
2,48,1.349747,3.435916,1.349747,0.000000,120,0,120,0,0.999650,0.000015
2,49,1.449328,3.386440,1.449328,0.000000,120,0,120,0,0.999735,0.000021
2,50,1.660748,3.389231,1.660748,0.000000,120,0,120,0,0.999582,0.000010
2,51,1.340355,3.362125,1.340355,0.000000,120,0,120,0,0.999861,0.000008
2,52,1.325985,3.339512,1.325985,0.000000,120,0,120,0,0.999835,0.000005
2,53,1.451856,3.725661,1.451856,0.000000,120,0,120,0,1.000000,0.000004
2,54,1.561299,3.673056,1.561299,0.000000,120,0,120,0,0.999801,0.000005
2,55,1.412286,3.504047,1.412286,0.000000,120,0,120,0,0.999930,0.000004
2,56,1.219668,3.470794,1.219668,0.000000,120,0,120,0,1.000000,0.000003
2,57,1.347952,3.460061,1.347952,0.000000,120,0,120,0,1.000000,0.000003
2,58,1.106414,3.344039,1.106414,0.000000,120,0,120,0,0.999826,0.000002
2,59,1.360582,3.482943,1.360582,0.000000,120,0,120,0,0.999987,0.000002
2,60,1.373781,3.613753,1.373781,0.000000,120,0,120,0,0.999666,0.000002
2,61,1.079133,3.284070,1.079133,0.000000,120,0,120,0,1.000000,0.000002
2,62,1.311543,3.584446,1.311543,0.000000,120,0,120,0,0.999978,0.000001
2,63,1.154283,3.181681,1.154283,0.000000,120,0,120,0,1.000000,0.000002
2,64,1.077238,3.207885,1.077238,0.000000,120,0,120,0,0.999873,0.000001
2,65,1.403931,3.494111,1.403931,0.000000,120,0,120,0,0.999780,0.000001
2,66,1.219159,3.371194,1.219159,0.000000,120,0,120,0,0.999764,0.000001
2,67,1.417749,3.735104,1.417749,0.000000,120,0,120,0,0.999918,0.000001
2,68,1.238609,3.618854,1.238609,0.000000,120,0,120,0,1.000000,0.000001
2,69,1.395743,3.488399,1.395743,0.000000,120,0,120,0,0.999833,0.000001
3,0,0.568239,3.344134,0.535343,0.604598,63,57,63,57,0.467952,0.290646
3,1,0.606118,3.449677,0.578480,0.633756,60,60,60,60,0.445405,0.313048
3,2,0.675135,3.185907,0.582700,0.770703,61,59,61,59,0.451434,0.311768
3,3,0.717902,3.660553,0.669959,0.746667,45,75,45,75,0.335855,0.262399
3,4,0.905876,3.598565,0.726019,1.006315,43,77,43,77,0.322382,0.186730
3,5,0.975075,3.411340,0.679812,1.122707,40,80,40,80,0.299548,0.169789
3,6,1.169321,3.619699,0.885021,1.233144,22,98,22,98,0.165444,0.116367
3,7,1.283172,3.586956,0.766478,1.368452,17,103,17,103,0.128848,0.093009
3,8,1.375305,3.571978,0.924646,1.411845,9,111,9,111,0.068469,0.092959
3,9,0.831470,3.473918,0.689927,0.840238,7,113,7,113,0.054160,0.129565
3,10,1.267628,3.572323,0.848746,1.285841,5,115,5,115,0.039174,0.085600
3,11,1.515286,3.701385,0.675129,1.522347,1,119,1,119,0.007810,0.056839
3,12,1.498956,3.565162,0.000000,1.498956,0,120,0,120,0.000000,0.053780
3,13,1.455342,3.508991,0.000000,1.455342,0,120,0,120,0.000000,0.063509
3,14,0.980141,3.693500,0.000000,0.980141,0,120,0,120,0.000000,0.097206
3,15,1.068957,3.445363,0.000000,1.068957,0,120,0,120,0.000000,0.082023
3,16,1.359143,3.550569,0.000000,1.359143,0,120,0,120,0.000000,0.081285
3,17,1.529627,3.478133,0.000000,1.529627,0,120,0,120,0.000000,0.057910
3,18,1.542908,3.501128,0.000000,1.542908,0,120,0,120,0.000000,0.031628
3,19,1.305683,3.766385,0.000000,1.305683,0,120,0,120,0.000000,0.030274
3,20,1.516187,3.460097,0.000000,1.516187,0,120,0,120,0.000000,0.040185
3,21,1.383290,3.566213,0.000000,1.383290,0,120,0,120,0.000000,0.033052
3,22,1.633578,3.767176,0.000000,1.633578,0,120,0,120,0.000000,0.029732
3,23,1.679625,3.904098,0.000000,1.679625,0,120,0,120,0.000000,0.018490
3,24,1.628368,3.585505,0.000000,1.628368,0,120,0,120,0.000000,0.025963
3,25,1.532713,3.646065,0.000000,1.532713,0,120,0,120,0.000000,0.028884
3,26,1.486810,3.791032,0.000000,1.486810,0,120,0,120,0.000000,0.031835
3,27,1.376365,3.600153,0.000000,1.376365,0,120,0,120,0.000000,0.040077
3,28,1.397145,3.584311,0.000000,1.397145,0,120,0,120,0.000000,0.044983
3,29,1.301453,3.483010,0.000000,1.301453,0,120,0,120,0.000000,0.023532
3,30,1.473062,3.733670,0.000000,1.473062,0,120,0,120,0.000000,0.036207
3,31,1.703159,6.007262,0.000000,1.703159,0,120,0,120,0.000000,0.080768
3,32,1.526584,3.583637,0.000000,1.526584,0,120,0,120,0.000000,0.033672
3,33,1.568645,3.545255,0.000000,1.568645,0,120,0,120,0.000000,0.017254
3,34,1.365412,3.697684,0.000000,1.365412,0,120,0,120,0.000000,0.044085
3,35,1.541257,3.596275,0.000000,1.541257,0,120,0,120,0.000000,0.014651
3,36,1.480583,3.728859,0.000000,1.480583,0,120,0,120,0.000000,0.020864
3,37,1.537598,3.577020,0.000000,1.537598,0,120,0,120,0.000000,0.015180
3,38,1.471011,3.616981,0.000000,1.471011,0,120,0,120,0.000000,0.005528
3,39,1.584581,3.725831,0.000000,1.584581,0,120,0,120,0.000000,0.005331
3,40,1.787125,6.157335,0.000000,1.787125,0,120,0,120,0.000000,0.004586
3,41,1.377538,3.517493,0.000000,1.377538,0,120,0,120,0.000000,0.005289
3,42,1.520320,3.564245,0.000000,1.520320,0,120,0,120,0.000000,0.001970
3,43,1.339738,3.504105,0.000000,1.339738,0,120,0,120,0.000000,0.002735
3,44,1.848945,3.694242,0.000000,1.848945,0,120,0,120,0.000000,0.001972
3,45,1.351924,3.432907,0.000000,1.351924,0,120,0,120,0.000000,0.002144
3,46,1.508546,3.460127,0.000000,1.508546,0,120,0,120,0.000000,0.004257
3,47,1.477331,3.524674,0.000000,1.477331,0,120,0,120,0.000000,0.001554
3,48,1.416625,3.686046,0.000000,1.416625,0,120,0,120,0.000000,0.001211
3,49,1.695004,6.394573,0.000000,1.695004,0,120,0,120,0.000000,0.002058
3,50,1.282590,3.436659,0.000000,1.282590,0,120,0,120,0.000000,0.000622
3,51,1.397199,3.425922,0.000000,1.397199,0,120,0,120,0.000000,0.000777
3,52,1.419313,3.512099,0.000000,1.419313,0,120,0,120,0.000000,0.000575
3,53,1.778452,3.553905,0.000000,1.778452,0,120,0,120,0.000000,0.000219
3,54,1.650718,5.778091,0.000000,1.650718,0,120,0,120,0.000000,0.000518
3,55,1.530421,3.293447,0.000000,1.530421,0,120,0,120,0.000000,0.000217
3,56,1.892169,3.521489,0.000000,1.892169,0,120,0,120,0.000000,0.000186
3,57,1.636702,3.346935,0.000000,1.636702,0,120,0,120,0.000000,0.000225
3,58,1.762506,3.802290,0.000000,1.762506,0,120,0,120,0.000000,0.000114
3,59,1.343831,3.506310,0.000000,1.343831,0,120,0,120,0.000000,0.000082
3,60,1.690966,3.563509,0.000000,1.690966,0,120,0,120,0.000000,0.000093
3,61,1.722154,3.727517,0.000000,1.722154,0,120,0,120,0.000000,0.000081
3,62,1.474653,3.444487,0.000000,1.474653,0,120,0,120,0.000000,0.000065
3,63,1.191549,3.268227,0.000000,1.191549,0,120,0,120,0.000000,0.000045
3,64,1.631228,3.366719,0.000000,1.631228,0,120,0,120,0.000000,0.000040
3,65,1.240327,3.277445,0.000000,1.240327,0,120,0,120,0.000000,0.000036
3,66,1.516018,3.448434,0.000000,1.516018,0,120,0,120,0.000000,0.000029
3,67,1.605952,3.440156,0.000000,1.605952,0,120,0,120,0.000000,0.000031
3,68,1.564347,3.635822,0.000000,1.564347,0,120,0,120,0.000000,0.000010
3,69,1.536613,3.628085,0.000000,1.536613,0,120,0,120,0.000000,0.000028
4,0,0.545527,0.890160,0.539206,0.551642,59,61,59,61,0.436471,0.297905
4,1,0.643041,1.431821,0.661241,0.626016,58,62,58,62,0.431182,0.290070
4,2,0.690796,1.863612,0.683187,0.698155,59,61,59,61,0.437177,0.279233
4,3,0.658671,2.701364,0.656227,0.661115,60,60,60,60,0.453281,0.259354
4,4,0.743711,2.895597,0.679085,0.800260,56,64,56,64,0.419942,0.253443
4,5,0.884858,3.072542,0.902033,0.875609,42,78,42,78,0.318292,0.179552
4,6,0.936970,3.040466,0.843315,0.987400,42,78,42,78,0.317455,0.156909
4,7,1.022239,3.567318,0.809972,1.113211,36,84,36,84,0.271944,0.122785
4,8,0.934325,3.325066,0.956394,0.929371,22,98,22,98,0.170396,0.164879
4,9,0.986458,3.355697,0.901689,1.008765,25,95,25,95,0.194362,0.114431
4,10,1.161860,3.532425,1.201401,1.155333,17,103,17,103,0.130821,0.103149
4,11,1.014036,3.193511,0.812548,1.042821,15,105,15,105,0.116417,0.095581
4,12,1.307574,3.152525,0.849831,1.377996,16,104,16,104,0.124935,0.066693
4,13,1.402077,3.631263,1.153213,1.410658,4,116,4,116,0.031326,0.043177
4,14,1.491235,3.638264,0.658662,1.505346,2,118,2,118,0.015328,0.048703
4,15,1.536073,3.629627,0.000000,1.536073,0,120,0,120,0.000000,0.041841
4,16,1.696101,3.655012,0.000000,1.696101,0,120,0,120,0.000000,0.051670
4,17,1.572053,3.600877,0.000000,1.572053,0,120,0,120,0.000000,0.033887
4,18,1.664918,3.681098,0.000000,1.664918,0,120,0,120,0.000000,0.068100
4,19,1.753579,3.600313,0.000000,1.753579,0,120,0,120,0.000000,0.040269
4,20,1.816221,3.633060,0.000000,1.816221,0,120,0,120,0.000000,0.015519
4,21,1.572957,3.691351,0.000000,1.572957,0,120,0,120,0.000000,0.040596
4,22,1.451083,3.542347,0.000000,1.451083,0,120,0,120,0.000000,0.019909
4,23,1.509633,3.890007,0.000000,1.509633,0,120,0,120,0.000000,0.044895
4,24,1.585780,3.591255,0.000000,1.585780,0,120,0,120,0.000000,0.048635
4,25,1.497163,3.500453,0.000000,1.497163,0,120,0,120,0.000000,0.033331
4,26,1.526809,3.594750,0.000000,1.526809,0,120,0,120,0.000000,0.063205
4,27,1.860556,3.793020,0.000000,1.860556,0,120,0,120,0.000000,0.045937
4,28,1.760873,3.796556,0.000000,1.760873,0,120,0,120,0.000000,0.029264
4,29,1.700974,3.592601,0.000000,1.700974,0,120,0,120,0.000000,0.038681
4,30,1.697055,3.630125,0.000000,1.697055,0,120,0,120,0.000000,0.021136
4,31,1.535439,3.687942,0.000000,1.535439,0,120,0,120,0.000000,0.019761
4,32,1.750857,3.574719,0.000000,1.750857,0,120,0,120,0.000000,0.015823
4,33,1.806198,3.580082,0.000000,1.806198,0,120,0,120,0.000000,0.011172
4,34,1.881299,3.555309,0.000000,1.881299,0,120,0,120,0.000000,0.003636
4,35,1.548580,3.584949,0.000000,1.548580,0,120,0,120,0.000000,0.014066
4,36,1.841613,5.968398,0.000000,1.841613,0,120,0,120,0.000000,0.008721
4,37,1.700255,3.603999,0.000000,1.700255,0,120,0,120,0.000000,0.008263
4,38,1.814440,3.536081,0.000000,1.814440,0,120,0,120,0.000000,0.003982
4,39,1.734545,3.765072,0.000000,1.734545,0,120,0,120,0.000000,0.000649
4,40,1.552142,3.496517,0.000000,1.552142,0,120,0,120,0.000000,0.001286
4,41,1.570517,3.533216,0.000000,1.570517,0,120,0,120,0.000000,0.000980
4,42,1.615422,3.601357,0.000000,1.615422,0,120,0,120,0.000000,0.001090
4,43,1.496869,4.271431,0.000000,1.496869,0,120,0,120,0.000000,0.001324
4,44,1.661551,3.719695,0.000000,1.661551,0,120,0,120,0.000000,0.000688
4,45,1.845420,3.546816,0.000000,1.845420,0,120,0,120,0.000000,0.000183
4,46,1.618768,3.501775,0.000000,1.618768,0,120,0,120,0.000000,0.000266
4,47,1.491803,3.412108,0.000000,1.491803,0,120,0,120,0.000000,0.000320
4,48,1.742208,3.440061,0.000000,1.742208,0,120,0,120,0.000000,0.000260
4,49,1.771229,3.543976,0.000000,1.771229,0,120,0,120,0.000000,0.000185
