replica,gen,avg_fit,max_fit,normal_fit,zombie_fit,normal_n,zombie_n,normal_alive,zombie_alive,avg_gap,avg_viability
0,23,0.660805,0.961783,0.660805,0.000000,120,0,119,0,0.984080,0.045603
0,24,0.649224,1.076466,0.649224,0.000000,120,0,119,0,0.985557,0.043161
0,25,0.607507,0.802430,0.607507,0.000000,120,0,120,0,0.990260,0.033500
0,26,0.685289,0.990114,0.685289,0.000000,120,0,119,0,0.984663,0.030043
0,27,0.584127,0.851971,0.584127,0.000000,120,0,120,0,0.989726,0.022525
0,28,0.726938,1.134617,0.726938,0.000000,120,0,119,0,0.992278,0.023279
0,29,0.565778,0.816053,0.565778,0.000000,120,0,120,0,0.991502,0.018008
0,30,0.625721,0.927174,0.625721,0.000000,120,0,120,0,0.993065,0.011647
0,31,0.665981,0.961786,0.665981,0.000000,120,0,119,0,0.993821,0.010205
0,32,0.584662,0.938801,0.584662,0.000000,120,0,120,0,0.993941,0.004086
0,33,0.638125,1.067176,0.638125,0.000000,120,0,120,0,0.995294,0.004986
0,34,0.635553,1.074311,0.635553,0.000000,120,0,120,0,0.995058,0.002579
0,35,0.639409,1.055991,0.639409,0.000000,120,0,116,0,0.995243,0.001786
0,36,0.609956,0.915175,0.609956,0.000000,120,0,119,0,0.994599,0.002432
0,37,0.677922,1.064989,0.677922,0.000000,120,0,120,0,0.997167,0.001821
0,38,0.611413,1.003416,0.611413,0.000000,120,0,120,0,0.994805,0.002416
0,39,0.706456,1.003007,0.706456,0.000000,120,0,120,0,0.995323,0.001028
0,40,0.595905,1.191771,0.595905,0.000000,120,0,120,0,0.996558,0.000423
0,41,0.608639,1.701831,0.608639,0.000000,120,0,120,0,0.998476,0.000581
0,42,0.562006,1.562529,0.562006,0.000000,120,0,120,0,0.998361,0.000266
0,43,0.604698,1.432747,0.604698,0.000000,120,0,120,0,0.998846,0.000306
0,44,0.616493,2.187255,0.616493,0.000000,120,0,120,0,0.998919,0.000165
0,45,0.564289,1.126706,0.564289,0.000000,120,0,120,0,0.999335,0.000128
0,46,0.630655,2.176929,0.630655,0.000000,120,0,119,0,0.999575,0.000085
0,47,0.666741,1.295417,0.666741,0.000000,120,0,118,0,0.999569,0.000073
0,48,0.615259,1.362182,0.615259,0.000000,120,0,120,0,0.999870,0.000048
0,49,0.573904,1.492986,0.573904,0.000000,120,0,120,0,0.999454,0.000069
0,50,0.638191,1.420089,0.638191,0.000000,120,0,120,0,0.999799,0.000051
0,51,0.601012,1.865455,0.601012,0.000000,120,0,118,0,0.999561,0.000021
0,52,0.620510,1.759394,0.620510,0.000000,120,0,120,0,0.999945,0.000024
0,53,0.724848,2.334631,0.724848,0.000000,120,0,120,0,1.000000,0.000012
0,54,0.690136,1.546626,0.690136,0.000000,120,0,119,0,0.999924,0.000006
0,55,0.736004,1.826386,0.736004,0.000000,120,0,118,0,0.999973,0.000006
0,56,0.708600,2.153722,0.708600,0.000000,120,0,118,0,1.000000,0.000002
0,57,0.692960,2.060063,0.692960,0.000000,120,0,119,0,1.000000,0.000004
0,58,0.640284,2.000344,0.640284,0.000000,120,0,120,0,0.999922,0.000002
0,59,0.721824,2.859245,0.721824,0.000000,120,0,120,0,0.999284,0.000002
0,60,0.734073,1.769817,0.734073,0.000000,120,0,118,0,0.999902,0.000004
0,61,0.711432,2.687853,0.711432,0.000000,120,0,120,0,1.000000,0.000002
0,62,0.714436,1.501543,0.714436,0.000000,120,0,120,0,1.000000,0.000003
0,63,0.698698,1.679166,0.698698,0.000000,120,0,120,0,1.000000,0.000005
0,64,0.788334,2.514332,0.788334,0.000000,120,0,120,0,1.000000,0.000005
0,65,0.853536,2.773145,0.853536,0.000000,120,0,120,0,0.999898,0.000001
0,66,0.883735,3.157075,0.883735,0.000000,120,0,115,0,0.999977,0.000002
0,67,0.754319,1.727716,0.754319,0.000000,120,0,115,0,0.999984,0.000002
0,68,0.827068,2.606540,0.827068,0.000000,120,0,119,0,1.000000,0.000002
0,69,0.884557,2.841669,0.884557,0.000000,120,0,116,0,1.000000,0.000002
1,0,0.532557,1.200121,0.527429,0.538824,66,54,61,53,0.485362,0.297338
1,1,0.588300,2.249861,0.572995,0.609005,69,51,64,48,0.511838,0.280296
1,2,0.568061,1.884405,0.619419,0.503137,67,53,63,50,0.499794,0.281378
1,3,0.700355,2.764594,0.756792,0.551566,87,33,82,28,0.657259,0.279234
1,4,0.812081,2.485873,0.848698,0.639459,99,21,90,20,0.755223,0.186343
1,5,0.908249,3.214608,0.939675,0.562562,110,10,108,10,0.847082,0.217182
1,6,0.932289,3.128956,0.945439,0.550954,116,4,111,4,0.898634,0.179515
1,7,0.919736,3.411350,0.923479,0.474317,119,1,105,1,0.929811,0.149327
1,8,1.200422,3.506930,1.200422,0.000000,120,0,117,0,0.946682,0.136988
1,9,1.042745,2.292001,1.042745,0.000000,120,0,89,0,0.946251,0.114029
1,10,1.335017,3.258168,1.335017,0.000000,120,0,112,0,0.951250,0.096120
1,11,1.622082,3.635943,1.622082,0.000000,120,0,114,0,0.949391,0.086743
1,12,1.802695,3.638670,1.802695,0.000000,120,0,118,0,0.950998,0.045104
1,13,1.558849,3.601017,1.558849,0.000000,120,0,111,0,0.956333,0.062623
1,14,1.630321,3.504589,1.630321,0.000000,120,0,115,0,0.955229,0.067533
1,15,1.686549,3.524674,1.686549,0.000000,120,0,118,0,0.960440,0.053180
1,16,1.953853,3.547402,1.953853,0.000000,120,0,120,0,0.965840,0.020016
1,17,2.148172,3.559840,2.148172,0.000000,120,0,119,0,0.966796,0.024678
1,18,2.186100,3.546119,2.186100,0.000000,120,0,120,0,0.964054,0.022387
1,19,2.053360,3.548812,2.053360,0.000000,120,0,120,0,0.963114,0.035800
1,20,1.870637,3.686180,1.870637,0.000000,120,0,119,0,0.972705,0.030601
1,21,2.171237,3.605684,2.171237,0.000000,120,0,119,0,0.977861,0.017321
1,22,1.887762,3.542849,1.887762,0.000000,120,0,120,0,0.980143,0.038426
1,23,2.185744,3.688456,2.185744,0.000000,120,0,120,0,0.981726,0.031975
1,24,1.803646,3.336579,1.803646,0.000000,120,0,116,0,0.984973,0.012659
1,25,1.931306,3.583849,1.931306,0.000000,120,0,120,0,0.987356,0.010666
1,26,1.877140,3.627243,1.877140,0.000000,120,0,109,0,0.988442,0.017697
1,27,1.646428,3.584251,1.646428,0.000000,120,0,120,0,0.992167,0.013533
1,28,1.264532,3.760564,1.264532,0.000000,120,0,119,0,0.992724,0.009721
1,29,1.549227,3.559741,1.549227,0.000000,120,0,93,0,0.993643,0.006300
1,30,1.774904,3.463703,1.774904,0.000000,120,0,115,0,0.995093,0.003716
1,31,1.787198,3.703657,1.787198,0.000000,120,0,109,0,0.992750,0.003486
1,32,1.916864,3.615763,1.916864,0.000000,120,0,109,0,0.994127,0.002836
1,33,2.099427,3.615551,2.099427,0.000000,120,0,119,0,0.993954,0.004542
1,34,1.711615,3.285499,1.711615,0.000000,120,0,116,0,0.997799,0.004046
1,35,1.698660,3.568063,1.698660,0.000000,120,0,119,0,0.996818,0.000692
1,36,1.925331,3.452986,1.925331,0.000000,120,0,119,0,0.998925,0.002665
1,37,1.842368,3.518509,1.842368,0.000000,120,0,119,0,0.998843,0.000576
1,38,1.718288,3.506281,1.718288,0.000000,120,0,113,0,0.998644,0.001152
1,39,1.793093,3.500335,1.793093,0.000000,120,0,120,0,0.998665,0.000252
1,40,1.829152,3.669812,1.829152,0.000000,120,0,110,0,0.998807,0.000240
1,41,2.087263,4.591273,2.087263,0.000000,120,0,119,0,0.999201,0.000139
1,42,1.706886,3.524068,1.706886,0.000000,120,0,116,0,0.999646,0.000124
1,43,1.848785,3.708193,1.848785,0.000000,120,0,118,0,0.999640,0.000125
1,44,1.874084,3.382944,1.874084,0.000000,120,0,116,0,0.999248,0.000081
1,45,2.065258,3.550843,2.065258,0.000000,120,0,119,0,0.998567,0.000128
1,46,2.155627,3.560051,2.155627,0.000000,120,0,118,0,0.999199,0.000034
1,47,1.525327,3.554461,1.525327,0.000000,120,0,97,0,0.999631,0.000046
1,48,2.001274,3.494142,2.001274,0.000000,120,0,115,0,0.999751,0.000047
1,49,1.985909,3.544052,1.985909,0.000000,120,0,120,0,0.999948,0.000044
1,50,1.437823,3.442211,1.437823,0.000000,120,0,94,0,0.999814,0.000060
1,51,1.683637,3.600068,1.683637,0.000000,120,0,120,0,0.999854,0.000021
1,52,1.359956,3.482605,1.359956,0.000000,120,0,103,0,0.999285,0.000020
1,53,1.551641,3.494244,1.551641,0.000000,120,0,93,0,0.999914,0.000010
1,54,1.495910,3.192079,1.495910,0.000000,120,0,117,0,0.999726,0.000017
1,55,1.678570,3.507694,1.678570,0.000000,120,0,110,0,1.000000,0.000031
1,56,1.328854,3.304263,1.328854,0.000000,120,0,120,0,0.999947,0.000019
1,57,1.926158,5.796864,1.926158,0.000000,120,0,119,0,0.999914,0.000021
1,58,1.978214,3.344306,1.978214,0.000000,120,0,119,0,0.999937,0.000011
1,59,1.897272,3.421858,1.897272,0.000000,120,0,120,0,1.000000,0.000004
1,60,1.616109,3.514900,1.616109,0.000000,120,0,119,0,0.999949,0.000005
1,61,1.897043,3.447228,1.897043,0.000000,120,0,120,0,0.999990,0.000008
1,62,1.862771,3.472703,1.862771,0.000000,120,0,118,0,1.000000,0.000007
1,63,1.334245,3.286603,1.334245,0.000000,120,0,119,0,1.000000,0.000003
1,64,1.778038,3.261329,1.778038,0.000000,120,0,118,0,0.999990,0.000003
1,65,1.629636,3.530936,1.629636,0.000000,120,0,120,0,0.999856,0.000003
1,66,1.448548,3.345820,1.448548,0.000000,120,0,120,0,0.999763,0.000003
1,67,1.675907,3.453170,1.675907,0.000000,120,0,104,0,0.999727,0.000002
1,68,1.436005,3.002270,1.436005,0.000000,120,0,107,0,1.000000,0.000004
1,69,1.773042,3.441795,1.773042,0.000000,120,0,120,0,0.999834,0.000001
2,0,0.513412,1.442576,0.524538,0.498359,69,51,66,51,0.509539,0.296066
2,1,0.579709,2.752574,0.592550,0.561101,71,49,71,48,0.530222,0.299324
2,2,0.618608,3.049397,0.638401,0.572425,84,36,82,36,0.627838,0.299564
2,3,0.718719,2.811279,0.708965,0.749327,91,29,90,29,0.686229,0.236756
2,4,0.686638,2.339308,0.678527,0.715960,94,26,93,26,0.707064,0.246004
2,5,0.772838,3.371682,0.786227,0.716371,97,23,91,23,0.731029,0.219066
2,6,0.764105,2.291556,0.797555,0.574554,102,18,102,18,0.775224,0.199686
2,7,0.785809,2.403107,0.803173,0.505511,113,7,111,7,0.860850,0.183534
2,8,0.968058,2.968750,0.971441,0.565396,119,1,119,1,0.915567,0.188242
2,9,0.901801,2.669794,0.904146,0.622751,119,1,116,1,0.908112,0.168493
2,10,0.871886,2.991263,0.871886,0.000000,120,0,119,0,0.930078,0.181889
2,11,1.026111,3.150415,1.026111,0.000000,120,0,118,0,0.933235,0.129822
2,12,1.170944,3.412320,1.170944,0.000000,120,0,119,0,0.940330,0.091757
2,13,1.369550,3.505258,1.369550,0.000000,120,0,119,0,0.947387,0.087864
2,14,1.113010,2.692020,1.113010,0.000000,120,0,117,0,0.951186,0.095695
2,15,1.130151,3.441411,1.130151,0.000000,120,0,119,0,0.953383,0.062207
2,16,1.168973,3.214317,1.168973,0.000000,120,0,120,0,0.963776,0.057856
2,17,1.342571,3.188186,1.342571,0.000000,120,0,120,0,0.967475,0.058864
2,18,1.317554,3.059505,1.317554,0.000000,120,0,116,0,0.979210,0.036640
2,19,1.458113,3.349287,1.458113,0.000000,120,0,120,0,0.979589,0.032077
2,20,1.366280,3.360521,1.366280,0.000000,120,0,116,0,0.971353,0.027701
2,21,1.326671,3.542049,1.326671,0.000000,120,0,119,0,0.978086,0.027427
2,22,1.431148,3.330513,1.431148,0.000000,120,0,114,0,0.983901,0.019519
2,23,1.023774,3.263585,1.023774,0.000000,120,0,115,0,0.985392,0.030488
2,24,0.982517,3.025195,0.982517,0.000000,120,0,115,0,0.991608,0.017780
2,25,1.230894,3.443069,1.230894,0.000000,120,0,118,0,0.988585,0.025007
2,26,1.174019,3.424217,1.174019,0.000000,120,0,110,0,0.993537,0.020775
2,27,1.025079,3.502943,1.025079,0.000000,120,0,119,0,0.995521,0.018647
2,28,1.124788,3.123070,1.124788,0.000000,120,0,120,0,0.995825,0.024480
2,29,0.842168,3.245142,0.842168,0.000000,120,0,114,0,0.997565,0.018243
2,30,0.776667,2.306972,0.776667,0.000000,120,0,101,0,0.997762,0.003212
2,31,1.015541,3.167691,1.015541,0.000000,120,0,119,0,0.996987,0.004135
2,32,1.236563,4.983426,1.236563,0.000000,120,0,120,0,0.997690,0.001456
2,33,1.455930,3.347064,1.455930,0.000000,120,0,119,0,0.995236,0.000824
2,34,1.499362,5.892359,1.499362,0.000000,120,0,120,0,0.997079,0.000428
2,35,1.308672,3.556390,1.308672,0.000000,120,0,120,0,0.996805,0.000458
2,36,0.950712,2.911652,0.950712,0.000000,120,0,117,0,0.998442,0.000456
2,37,1.318298,3.447544,1.318298,0.000000,120,0,117,0,0.997372,0.000289
2,38,1.481661,3.461601,1.481661,0.000000,120,0,120,0,0.996719,0.000121
2,39,1.027674,3.404212,1.027674,0.000000,120,0,105,0,0.998536,0.000181
2,40,1.136426,3.602303,1.136426,0.000000,120,0,119,0,0.997324,0.000129
2,41,1.184739,3.266810,1.184739,0.000000,120,0,119,0,0.998036,0.000150
2,42,1.129118,3.316444,1.129118,0.000000,120,0,118,0,0.998680,0.000056
2,43,1.311581,3.469069,1.311581,0.000000,120,0,119,0,0.999575,0.000071
2,44,1.279012,3.654622,1.279012,0.000000,120,0,118,0,0.997011,0.000035
2,45,1.237651,3.528069,1.237651,0.000000,120,0,120,0,0.999461,0.000054
2,46,0.889643,3.235965,0.889643,0.000000,120,0,118,0,0.999769,0.000072
2,47,1.004641,3.665053,1.004641,0.000000,120,0,119,0,0.998858,0.000028
2,48,0.894251,3.062600,0.894251,0.000000,120,0,113,0,0.999747,0.000019
2,49,0.967563,3.040141,0.967563,0.000000,120,0,113,0,0.999867,0.000013
2,50,1.178758,3.273625,1.178758,0.000000,120,0,117,0,0.999866,0.000025
2,51,1.054873,3.016889,1.054873,0.000000,120,0,118,0,0.999850,0.000012
2,52,0.912520,2.725999,0.912520,0.000000,120,0,109,0,0.999294,0.000008
2,53,1.013281,3.171401,1.013281,0.000000,120,0,116,0,1.000000,0.000007
2,54,1.263727,3.491974,1.263727,0.000000,120,0,114,0,0.999796,0.000005
2,55,1.291593,3.558540,1.291593,0.000000,120,0,117,0,0.999719,0.000002
2,56,0.958057,3.060331,0.958057,0.000000,120,0,113,0,1.000000,0.000007
2,57,0.954239,2.819330,0.954239,0.000000,120,0,98,0,1.000000,0.000016
2,58,0.928956,3.184527,0.928956,0.000000,120,0,100,0,1.000000,0.000005
2,59,1.137770,3.140312,1.137770,0.000000,120,0,119,0,0.999806,0.000004
2,60,1.281699,2.977592,1.281699,0.000000,120,0,117,0,1.000000,0.000002
2,61,1.034783,3.344088,1.034783,0.000000,120,0,117,0,0.999943,0.000002
2,62,1.190079,2.955835,1.190079,0.000000,120,0,118,0,1.000000,0.000002
2,63,1.142881,3.003508,1.142881,0.000000,120,0,117,0,1.000000,0.000001
2,64,1.021849,2.896254,1.021849,0.000000,120,0,118,0,0.999488,0.000003
2,65,1.221803,3.584966,1.221803,0.000000,120,0,112,0,1.000000,0.000001
2,66,1.301701,3.268613,1.301701,0.000000,120,0,107,0,0.999950,0.000002
2,67,1.269679,3.442731,1.269679,0.000000,120,0,116,0,1.000000,0.000004
2,68,1.068387,3.377031,1.068387,0.000000,120,0,105,0,0.999983,0.000001
2,69,1.361127,3.468047,1.361127,0.000000,120,0,116,0,0.999727,0.000001
3,0,0.525724,1.074619,0.518409,0.533810,63,57,63,52,0.465520,0.282631
3,1,0.544517,1.027505,0.546242,0.543152,53,67,53,65,0.391018,0.335461
3,2,0.576442,2.169240,0.561279,0.590627,58,62,58,59,0.431965,0.335196
3,3,0.623266,3.251767,0.609798,0.636292,59,61,58,57,0.443184,0.272729
3,4,0.770598,2.748956,0.626723,0.958742,68,52,67,52,0.508999,0.273550
3,5,0.784358,3.041360,0.608806,0.889688,45,75,43,73,0.338183,0.148228
3,6,1.214315,3.512958,0.715009,1.345712,25,95,25,95,0.188232,0.093846
3,7,0.787377,2.235361,0.659494,0.801586,12,108,12,108,0.089881,0.120850
3,8,1.221759,3.501995,0.896025,1.245025,8,112,8,112,0.059673,0.076036
3,9,0.763271,2.084870,0.585813,0.772611,6,114,6,112,0.045671,0.129146
3,10,0.851218,2.259989,1.091892,0.849196,1,119,1,110,0.007275,0.092638
3,11,1.225394,3.537270,0.654720,1.230189,1,119,1,119,0.007928,0.107802
3,12,0.996410,3.421842,0.000000,0.996410,0,120,0,113,0.000000,0.050915
3,13,1.241567,3.357960,0.000000,1.241567,0,120,0,119,0.000000,0.070213
3,14,1.123462,3.518313,0.000000,1.123462,0,120,0,120,0.000000,0.078510
3,15,1.014598,3.212850,0.000000,1.014598,0,120,0,120,0.000000,0.096900
3,16,1.601623,3.486208,0.000000,1.601623,0,120,0,120,0.000000,0.048183
3,17,1.383479,3.572632,0.000000,1.383479,0,120,0,117,0.000000,0.055522
3,18,1.492831,3.575564,0.000000,1.492831,0,120,0,119,0.000000,0.058302
3,19,1.613276,3.561501,0.000000,1.613276,0,120,0,119,0.000000,0.033075
3,20,1.899597,3.581252,0.000000,1.899597,0,120,0,120,0.000000,0.046062
3,21,1.587934,3.280377,0.000000,1.587934,0,120,0,117,0.000000,0.059886
3,22,1.303011,3.278575,0.000000,1.303011,0,120,0,113,0.000000,0.047316
3,23,1.472043,3.337912,0.000000,1.472043,0,120,0,117,0.000000,0.017656
3,24,1.816664,3.474048,0.000000,1.816664,0,120,0,117,0.000000,0.017629
3,25,1.841352,3.503534,0.000000,1.841352,0,120,0,120,0.000000,0.029742
3,26,1.567166,3.651064,0.000000,1.567166,0,120,0,120,0.000000,0.021480
3,27,1.637740,3.563419,0.000000,1.637740,0,120,0,120,0.000000,0.028247
3,28,1.469990,3.369610,0.000000,1.469990,0,120,0,118,0.000000,0.024622
3,29,1.037747,3.189957,0.000000,1.037747,0,120,0,115,0.000000,0.032537
3,30,1.547503,3.700730,0.000000,1.547503,0,120,0,120,0.000000,0.010290
3,31,1.546156,4.156466,0.000000,1.546156,0,120,0,115,0.000000,0.031389
3,32,1.599240,3.652730,0.000000,1.599240,0,120,0,118,0.000000,0.003699
3,33,1.486159,3.540061,0.000000,1.486159,0,120,0,119,0.000000,0.012359
3,34,1.588271,2.991547,0.000000,1.588271,0,120,0,119,0.000000,0.005565
3,35,1.803323,3.604439,0.000000,1.803323,0,120,0,117,0.000000,0.001242
3,36,1.638173,3.397860,0.000000,1.638173,0,120,0,114,0.000000,0.002493
3,37,1.779774,3.555310,0.000000,1.779774,0,120,0,118,0.000000,0.001954
3,38,1.868281,3.613272,0.000000,1.868281,0,120,0,118,0.000000,0.002750
3,39,1.581596,3.470095,0.000000,1.581596,0,120,0,120,0.000000,0.002698
3,40,1.896103,4.277310,0.000000,1.896103,0,120,0,120,0.000000,0.001050
3,41,1.684947,3.383096,0.000000,1.684947,0,120,0,120,0.000000,0.000941
3,42,1.981789,3.520055,0.000000,1.981789,0,120,0,120,0.000000,0.000406
3,43,1.791645,3.320052,0.000000,1.791645,0,120,0,120,0.000000,0.000446
3,44,1.782544,3.332568,0.000000,1.782544,0,120,0,120,0.000000,0.000349
3,45,1.167903,2.820512,0.000000,1.167903,0,120,0,119,0.000000,0.000359
3,46,1.673926,3.516078,0.000000,1.673926,0,120,0,119,0.000000,0.000317
3,47,1.221341,3.391131,0.000000,1.221341,0,120,0,119,0.000000,0.000287
3,48,1.452350,3.474361,0.000000,1.452350,0,120,0,120,0.000000,0.000142
3,49,1.810546,4.761836,0.000000,1.810546,0,120,0,119,0.000000,0.000156
3,50,1.463371,3.385953,0.000000,1.463371,0,120,0,120,0.000000,0.000225
3,51,1.296636,2.540035,0.000000,1.296636,0,120,0,99,0.000000,0.000149
3,52,1.338202,3.448047,0.000000,1.338202,0,120,0,119,0.000000,0.000171
3,53,1.610223,3.296520,0.000000,1.610223,0,120,0,116,0.000000,0.000131
3,54,1.166409,4.097535,0.000000,1.166409,0,120,0,117,0.000000,0.000187
3,55,1.417700,3.382164,0.000000,1.417700,0,120,0,120,0.000000,0.000056
3,56,1.896135,3.427133,0.000000,1.896135,0,120,0,120,0.000000,0.000046
3,57,1.589586,3.287386,0.000000,1.589586,0,120,0,119,0.000000,0.000046
3,58,1.607069,3.583353,0.000000,1.607069,0,120,0,90,0.000000,0.000033
3,59,1.834777,3.407673,0.000000,1.834777,0,120,0,120,0.000000,0.000013
3,60,1.694743,3.267177,0.000000,1.694743,0,120,0,115,0.000000,0.000041
3,61,1.935347,3.411915,0.000000,1.935347,0,120,0,118,0.000000,0.000034
3,62,1.837982,3.283338,0.000000,1.837982,0,120,0,115,0.000000,0.000014
3,63,1.299150,3.246597,0.000000,1.299150,0,120,0,117,0.000000,0.000014
3,64,2.060594,3.408021,0.000000,2.060594,0,120,0,119,0.000000,0.000008
3,65,1.196711,3.062196,0.000000,1.196711,0,120,0,116,0.000000,0.000033
3,66,1.369076,2.897856,0.000000,1.369076,0,120,0,90,0.000000,0.000010
3,67,1.792310,3.446859,0.000000,1.792310,0,120,0,120,0.000000,0.000009
3,68,1.883695,3.617904,0.000000,1.883695,0,120,0,113,0.000000,0.000006
3,69,2.114630,3.498781,0.000000,2.114630,0,120,0,120,0.000000,0.000004
4,0,0.532809,0.934763,0.541256,0.524639,59,61,59,58,0.436704,0.312462
4,1,0.587530,2.212668,0.623158,0.542490,67,53,65,51,0.496690,0.315639
4,2,0.611486,1.241507,0.585343,0.660037,78,42,73,41,0.583407,0.267319
4,3,0.602824,1.599151,0.590067,0.618415,66,54,64,49,0.498606,0.276181
4,4,0.622561,1.666524,0.594452,0.653629,63,57,63,50,0.475952,0.235915
4,5,0.709560,1.727843,0.641541,0.747545,43,77,39,65,0.334506,0.146934
4,6,0.725688,1.777145,0.624724,0.763984,33,87,31,85,0.258206,0.158548
4,7,0.874535,2.166855,0.819839,0.884824,19,101,18,92,0.148808,0.113067
4,8,0.823098,2.012577,0.702487,0.843004,17,103,16,93,0.132679,0.117949
4,9,0.924167,3.180618,0.883428,0.927870,10,110,10,96,0.076989,0.106382
4,10,0.866369,2.543703,0.737904,0.874327,7,113,5,86,0.054473,0.097564
4,11,1.153052,3.485462,0.058387,1.162251,1,119,0,118,0.008004,0.074590
4,12,1.270408,3.523827,0.000000,1.270408,0,120,0,118,0.000000,0.066590
4,13,1.495737,3.502307,0.000000,1.495737,0,120,0,118,0.000000,0.041800
4,14,1.431896,3.359504,0.000000,1.431896,0,120,0,111,0.000000,0.055616
4,15,1.488359,3.394834,0.000000,1.488359,0,120,0,111,0.000000,0.043895
4,16,1.714314,3.583667,0.000000,1.714314,0,120,0,120,0.000000,0.037247
4,17,1.668464,3.607394,0.000000,1.668464,0,120,0,117,0.000000,0.011933
4,18,1.245718,3.475094,0.000000,1.245718,0,120,0,102,0.000000,0.111001
4,19,1.709602,3.635911,0.000000,1.709602,0,120,0,118,0.000000,0.023792
4,20,1.718727,3.562842,0.000000,1.718727,0,120,0,115,0.000000,0.041693
4,21,1.304270,3.575465,0.000000,1.304270,0,120,0,117,0.000000,0.079463
4,22,1.304861,3.532979,0.000000,1.304861,0,120,0,115,0.000000,0.069333
4,23,1.455000,3.518947,0.000000,1.455000,0,120,0,92,0.000000,0.028964
4,24,1.112146,3.266696,0.000000,1.112146,0,120,0,96,0.000000,0.056669
4,25,1.420352,3.468640,0.000000,1.420352,0,120,0,119,0.000000,0.072268
4,26,1.394483,3.471580,0.000000,1.394483,0,120,0,101,0.000000,0.038689
4,27,1.676518,3.639537,0.000000,1.676518,0,120,0,117,0.000000,0.034313
4,28,1.948605,3.533797,0.000000,1.948605,0,120,0,118,0.000000,0.013554
4,29,1.528886,3.729057,0.000000,1.528886,0,120,0,103,0.000000,0.012356
4,30,1.706075,3.543303,0.000000,1.706075,0,120,0,112,0.000000,0.018361
4,31,1.638858,3.594372,0.000000,1.638858,0,120,0,119,0.000000,0.017994
4,32,1.615536,3.646357,0.000000,1.615536,0,120,0,110,0.000000,0.005171
4,33,1.534134,3.159366,0.000000,1.534134,0,120,0,104,0.000000,0.015097
4,34,1.393501,3.365435,0.000000,1.393501,0,120,0,100,0.000000,0.007505
4,35,1.336006,3.474829,0.000000,1.336006,0,120,0,111,0.000000,0.006039
4,36,2.199319,6.104817,0.000000,2.199319,0,120,0,120,0.000000,0.010717
4,37,1.348336,3.173748,0.000000,1.348336,0,120,0,112,0.000000,0.013455
4,38,1.303102,3.432875,0.000000,1.303102,0,120,0,106,0.000000,0.002516
4,39,1.784682,3.474682,0.000000,1.784682,0,120,0,117,0.000000,0.004357
4,40,1.741355,3.553262,0.000000,1.741355,0,120,0,116,0.000000,0.001193
4,41,1.467292,3.513625,0.000000,1.467292,0,120,0,105,0.000000,0.000846
4,42,1.321947,3.175320,0.000000,1.321947,0,120,0,117,0.000000,0.001471
4,43,1.641756,3.617589,0.000000,1.641756,0,120,0,118,0.000000,0.001620
4,44,1.237275,3.275010,0.000000,1.237275,0,120,0,92,0.000000,0.000926
4,45,1.433319,3.306746,0.000000,1.433319,0,120,0,117,0.000000,0.000485
4,46,1.535264,3.097622,0.000000,1.535264,0,120,0,112,0.000000,0.000319
4,47,1.344153,3.464107,0.000000,1.344153,0,120,0,112,0.000000,0.000267
4,48,1.569420,3.490842,0.000000,1.569420,0,120,0,115,0.000000,0.000212
4,49,1.732615,3.431948,0.000000,1.732615,0,120,0,116,0.000000,0.000144
